Date,Operator,Route,Direction,Stop Name,Stop ID,Boardings,Alightings
10/03/2026,Surfside Buslines,760,North,Old Coach Rd at Wallandra Road,300381,0,1
10/03/2026,Surfside Buslines,760,North,Old Coach Rd near Bridgman Dr,318940,7,7
10/03/2026,Surfside Buslines,760,South,Palm Beach,300413,0,1
10/03/2026,Surfside Buslines,760,North,Palm Beach Currumbin High School,300438,7,5
10/03/2026,Surfside Buslines,760,South,Palm Beach Currumbin High School,300437,4,7
10/03/2026,Surfside Buslines,760,North,Robina Town Centre,300042,0,1
10/03/2026,Surfside Buslines,760,South,Robina Town Centre,300041,1,0
10/03/2026,Surfside Buslines,760,North,Robina Town Centre,300041,6,81
10/03/2026,Surfside Buslines,760,South,Robina Town Centre,300042,62,0
10/03/2026,Surfside Buslines,760,North,"Robina station, stop A",320922,0,2
10/03/2026,Surfside Buslines,760,South,Sarawak Ave at Salk Oval,300435,5,5
10/03/2026,Surfside Buslines,760,North,Sarawak Ave at Salk Oval,300436,4,3
10/03/2026,Surfside Buslines,760,South,Scottsdale Dr near Reedy Creek Rd,301436,8,5
10/03/2026,Surfside Buslines,760,North,Stockland Burleigh Heads,300021,1,1
10/03/2026,Surfside Buslines,760,South,Teemangum St at Kropp Park,300589,2,5
10/03/2026,Surfside Buslines,760,North,Teemangum St at Kropp Park,300590,6,3
10/03/2026,Surfside Buslines,760,South,Teemangum St at Kropp Park,300590,0,1
10/03/2026,Surfside Buslines,760,North,"The Pines Shopping Centre, stop A",320931,0,1
10/03/2026,Surfside Buslines,760,South,"The Pines Shopping Centre, stop A",320931,69,39
10/03/2026,Surfside Buslines,760,North,"The Pines Shopping Centre, stop B",320932,51,69
10/03/2026,Surfside Buslines,760,South,Thrower Dr near Luzon Pde,301180,1,9
10/03/2026,Surfside Buslines,760,North,Thrower Dr near Luzon Pde,301181,7,5
10/03/2026,Surfside Buslines,760,North,Twin Towns Services Club,300052,40,1
10/03/2026,Surfside Buslines,760,North,Varsity Lakes,600247,0,3
10/03/2026,Surfside Buslines,760,North,Varsity Lakes station,300051,32,280
10/03/2026,Surfside Buslines,760,South,Varsity Lakes station,300051,293,14
10/03/2026,Surfside Buslines,760,North,Varsity Sound Ave near Azzurra Dr,302284,9,7
10/03/2026,Surfside Buslines,760,South,Varsity Sound Ave near Azzurra Dr,318317,14,6
10/03/2026,Surfside Buslines,760,North,Wharf St at Tweed Heads,300002,83,3
10/03/2026,Surfside Buslines,760,South,Wharf St at Tweed Heads,300002,0,3
10/03/2026,Surfside Buslines,760,South,Wharf St at Tweed Mall,300003,2,67
10/03/2026,Surfside Buslines,760,North,,,0,125
10/03/2026,Surfside Buslines,760,South,,,0,79
10/03/2026,Surfside Buslines,765,North,Burleigh Heads National Park,300178,13,6
10/03/2026,Surfside Buslines,765,South,Burleigh Heads National Park,300177,6,13
10/03/2026,Surfside Buslines,765,North,Burleigh Heads Primary School,300017,53,11
10/03/2026,Surfside Buslines,765,South,Burleigh Heads Primary School,300176,0,2
10/03/2026,Surfside Buslines,765,North,Christine Ave at Barbet Place,300194,6,6
10/03/2026,Surfside Buslines,765,North,Christine Ave at Bermuda Street,300189,28,27
10/03/2026,Surfside Buslines,765,South,Christine Ave at Bermuda Street,300601,45,29
10/03/2026,Surfside Buslines,765,North,Christine Ave at Burleigh Waters Library,300195,16,20
10/03/2026,Surfside Buslines,765,South,Christine Ave at Burleigh Waters Library,300188,27,18
10/03/2026,Surfside Buslines,765,South,Christine Ave at Burleigh Waters Library,300195,0,1
10/03/2026,Surfside Buslines,765,South,Christine Ave at Caningeraba State School,300190,13,6
10/03/2026,Surfside Buslines,765,North,Christine Ave at Caningeraba State School,300196,12,6
10/03/2026,Surfside Buslines,765,South,Christine Ave at Hibiscus Haven,300358,9,49
10/03/2026,Surfside Buslines,765,North,Christine Ave at Hibiscus Haven,300172,74,11
10/03/2026,Surfside Buslines,765,South,Christine Ave at Hillstar Avenue,300191,12,5
10/03/2026,Surfside Buslines,765,North,Christine Ave at Pennsylvania Avenue,301438,12,11
10/03/2026,Surfside Buslines,765,South,Christine Ave at Pennsylvania Avenue,301442,9,11
10/03/2026,Surfside Buslines,765,South,Christine Ave at Regensberg Close,300603,51,24
10/03/2026,Surfside Buslines,765,North,Christine Ave at Regensberg Close,301441,25,30
10/03/2026,Surfside Buslines,765,North,Christine Ave at Scottsdale Drive,320126,3,5
10/03/2026,Surfside Buslines,765,North,Christine Ave at Silvabank Drive,300598,17,15
10/03/2026,Surfside Buslines,765,South,Christine Ave at Silvabank Drive,300600,19,21
10/03/2026,Surfside Buslines,765,North,Christine Ave at Spoonbill Court,300193,5,4
10/03/2026,Surfside Buslines,765,South,Christine Ave at Spoonbill Court,300192,8,9
10/03/2026,Surfside Buslines,765,South,Christine Ave at The Crestway,321505,17,0
10/03/2026,Surfside Buslines,765,North,Christine Ave at The Crestway,321504,2,31
10/03/2026,Surfside Buslines,765,North,Christine Ave at Varsity College,300599,19,6
10/03/2026,Surfside Buslines,765,South,Christine Ave at Varsity College,300602,4,9
10/03/2026,Surfside Buslines,765,North,Christine Ave at Varsity Sound Avenue,301439,5,8
10/03/2026,Surfside Buslines,765,South,Christine Ave at Varsity Sound Avenue,301440,13,12
10/03/2026,Surfside Buslines,765,South,GC Hwy at Palm Beach Hotel,300430,10,22
10/03/2026,Surfside Buslines,765,South,GC Hwy at Palm Beach Hotel CLOSED 6 Oct - 20 Dec 2027,300430,10,22
10/03/2026,Surfside Buslines,765,South,Galleon Way near Keegan Cct,300792,0,1
10/03/2026,Surfside Buslines,765,South,Gold Coast Hwy at Anzac Parade,300179,15,32
10/03/2026,Surfside Buslines,765,North,Gold Coast Hwy at Anzac Parade,300180,16,15
10/03/2026,Surfside Buslines,765,North,Gold Coast Hwy at Burleigh Heads,321299,88,39
10/03/2026,Surfside Buslines,765,South,Gold Coast Hwy at Burleigh Heads,300018,54,92
10/03/2026,Surfside Buslines,765,North,Gold Coast Hwy at Eighth Avenue,300414,25,5
10/03/2026,Surfside Buslines,765,South,Gold Coast Hwy at Eighth Avenue,300428,13,17
10/03/2026,Surfside Buslines,765,North,Gold Coast Hwy at Fifteenth Avenue,300416,8,16
10/03/2026,Surfside Buslines,765,South,Gold Coast Hwy at Fifteenth Avenue,300426,13,7
10/03/2026,Surfside Buslines,765,North,Gold Coast Hwy at Fourth Avenue,300412,23,22
10/03/2026,Surfside Buslines,765,South,Gold Coast Hwy at Miami Hotel,300360,0,1
10/03/2026,Surfside Buslines,765,South,Gold Coast Hwy at Palm Beach Police Station,300431,13,10
10/03/2026,Surfside Buslines,765,South,Gold Coast Hwy at Palm Beach Police Station,300411,0,1
10/03/2026,Surfside Buslines,765,North,Gold Coast Hwy at Palm Beach Police Station,300411,4,5
10/03/2026,Surfside Buslines,765,South,Gold Coast Hwy at Tallebudgera Tourist Park,300421,9,15
10/03/2026,Surfside Buslines,765,North,Gold Coast Hwy at Tallebudgera Tourist Park,300434,11,5
10/03/2026,Surfside Buslines,765,North,Gold Coast Hwy at Tenth Avenue,300415,3,8
10/03/2026,Surfside Buslines,765,South,Gold Coast Hwy at Third Avenue,300174,0,1
10/03/2026,Surfside Buslines,765,South,Gold Coast Hwy at Thirteenth Avenue,300427,8,4
10/03/2026,Surfside Buslines,765,North,Gold Coast Hwy at Twenty Fifth Avenue,300419,10,12
10/03/2026,Surfside Buslines,765,South,Gold Coast Hwy at Twenty Fifth Avenue,300423,16,7
10/03/2026,Surfside Buslines,765,South,Gold Coast Hwy at Twenty First Avenue,300424,13,8
10/03/2026,Surfside Buslines,765,North,Gold Coast Hwy at Twenty First Avenue,300418,5,9
10/03/2026,Surfside Buslines,765,North,Helensvale,600119,0,1
10/03/2026,Surfside Buslines,765,South,Nineteenth Avenue,300425,27,12
10/03/2026,Surfside Buslines,765,North,Nineteenth Avenue,300417,17,12
10/03/2026,Surfside Buslines,765,South,Palm Beach,300429,47,27
10/03/2026,Surfside Buslines,765,North,Palm Beach,300413,44,22
10/03/2026,Surfside Buslines,765,South,Palm Beach,300413,0,1
10/03/2026,Surfside Buslines,765,South,Palm Beach Currumbin High School,300438,5,16
10/03/2026,Surfside Buslines,765,North,Palm Beach Currumbin High School,300437,87,5
10/03/2026,Surfside Buslines,765,South,Robina Town Centre,300042,168,5
10/03/2026,Surfside Buslines,765,North,Robina Town Centre,300041,7,118
10/03/2026,Surfside Buslines,765,North,"Robina station, stop C",320924,0,1
10/03/2026,Surfside Buslines,765,North,Sarawak Ave at Salk Oval,300435,39,0
10/03/2026,Surfside Buslines,765,South,Sarawak Ave at Salk Oval,300436,0,16
10/03/2026,Surfside Buslines,765,South,Scottsdale Dr at Christine Avenue,317720,19,8
10/03/2026,Surfside Buslines,765,North,Scottsdale Dr at Christine Avenue,317719,2,11
10/03/2026,Surfside Buslines,765,South,Scottsdale Dr at Firebird Street,317715,15,6
10/03/2026,Surfside Buslines,765,North,Scottsdale Dr at Firebird Street,317716,6,7
10/03/2026,Surfside Buslines,765,North,Scottsdale Dr at Laurel Oak Drive,317717,12,7
10/03/2026,Surfside Buslines,765,South,Scottsdale Dr at Laurel Oak Drive,317718,5,7
10/03/2026,Surfside Buslines,765,North,"The Pines Shopping Centre, stop A",320931,150,3
10/03/2026,Surfside Buslines,765,South,"The Pines Shopping Centre, stop A",320931,8,105
10/03/2026,Surfside Buslines,765,North,Thrower Dr near Luzon Pde,301180,8,1
10/03/2026,Surfside Buslines,765,South,Thrower Dr near Luzon Pde,301181,5,4
10/03/2026,Surfside Buslines,765,North,Tweed St at George St,300183,2,2
10/03/2026,Surfside Buslines,765,North,Tweed St at George St (night closures 8th Feb-2nd Mar),300183,2,2
10/03/2026,Surfside Buslines,765,South,Tweed St at George Street,300182,15,11
10/03/2026,Surfside Buslines,765,South,Twenty Seventh Avenue,300422,38,9
10/03/2026,Surfside Buslines,765,North,Twenty Seventh Avenue,300420,41,7
10/03/2026,Surfside Buslines,765,South,Varsity Lakes station,300051,194,24
10/03/2026,Surfside Buslines,765,North,Varsity Lakes station,300051,35,125
10/03/2026,Surfside Buslines,765,North,Varsity Sound Ave near Azzurra Dr,318317,0,9
10/03/2026,Surfside Buslines,765,South,Varsity Sound Ave near Azzurra Dr,302284,5,13
10/03/2026,Surfside Buslines,765,South,,,0,257
10/03/2026,Surfside Buslines,765,North,,,0,271
10/03/2026,Surfside Buslines,777,North,Broadbeach South,600801,0,8
10/03/2026,Surfside Buslines,777,South,Broadbeach South,600801,0,1
10/03/2026,Surfside Buslines,777,South,Broadbeach South station,320864,2,34
10/03/2026,Surfside Buslines,777,North,Broadbeach South station,320864,25,692
10/03/2026,Surfside Buslines,777,North,"Broadbeach South station, stop B",320861,0,1
10/03/2026,Surfside Buslines,777,South,"Broadbeach South station, stop B",320861,789,24
10/03/2026,Surfside Buslines,777,North,"Broadbeach South station, stop C",320862,0,5
10/03/2026,Surfside Buslines,777,North,Burleigh Heads Primary School,300017,91,56
10/03/2026,Surfside Buslines,777,South,Burleigh Heads Primary School,300017,0,3
10/03/2026,Surfside Buslines,777,North,Cavill Avenue,600811,0,2
10/03/2026,Surfside Buslines,777,North,Crescent Avenue,300335,12,15
10/03/2026,Surfside Buslines,777,South,Gold Coast Airport,300008,77,496
10/03/2026,Surfside Buslines,777,North,Gold Coast Airport,300008,651,46
10/03/2026,Surfside Buslines,777,South,Gold Coast Hwy at Burleigh Heads,300018,43,174
10/03/2026,Surfside Buslines,777,South,Gold Coast Hwy at Burleigh Heads,321299,0,1
10/03/2026,Surfside Buslines,777,South,Gold Coast Hwy at Miami Hotel,300360,0,1
10/03/2026,Surfside Buslines,777,South,Gold Coast Hwy at Miami Hotel,300364,19,70
10/03/2026,Surfside Buslines,777,North,Gold Coast Hwy at Miami Hotel,300360,112,29
10/03/2026,Surfside Buslines,777,South,Mermaid Park,300337,19,17
10/03/2026,Surfside Buslines,777,South,Nineteenth Avenue,300425,13,22
10/03/2026,Surfside Buslines,777,North,Nineteenth Avenue,300417,12,15
10/03/2026,Surfside Buslines,777,North,Nobby Beach shops,300330,30,11
10/03/2026,Surfside Buslines,777,South,Nobby Beach shops,300340,38,51
10/03/2026,Surfside Buslines,777,North,"Pacific Fair, stop A",319970,0,1
10/03/2026,Surfside Buslines,777,North,Palm Beach,300429,0,1
10/03/2026,Surfside Buslines,777,North,Palm Beach,300413,38,20
10/03/2026,Surfside Buslines,777,South,Palm Beach,300429,4,44
10/03/2026,Surfside Buslines,777,North,Southport,600823,0,1
10/03/2026,Surfside Buslines,777,South,Tamborine Street,300344,33,29
10/03/2026,Surfside Buslines,777,North,Tamborine Street,300332,61,19
10/03/2026,Surfside Buslines,777,South,Tamborine Street,300332,0,1
10/03/2026,Surfside Buslines,777,South,Twenty Seventh Avenue,300422,5,20
10/03/2026,Surfside Buslines,777,North,Twenty Seventh Avenue,300420,21,13
10/03/2026,Surfside Buslines,777,North,,,0,118
10/03/2026,Surfside Buslines,777,South,,,0,54
11/03/2026,Surfside Buslines,700,North,Ada Bell Way at Broadwater Parklands station,319471,0,3
11/03/2026,Surfside Buslines,700,South,Broadbeach North station,300012,1,9
11/03/2026,Surfside Buslines,700,North,Broadbeach North station,300011,6,0
11/03/2026,Surfside Buslines,700,North,Broadbeach South,600801,0,14
11/03/2026,Surfside Buslines,700,North,Broadbeach South station,320865,0,1
11/03/2026,Surfside Buslines,700,South,Broadbeach South station,320864,0,1
11/03/2026,Surfside Buslines,700,North,Broadbeach South station,320864,18,1634
11/03/2026,Surfside Buslines,700,North,"Broadbeach South station, stop A",320860,0,2
11/03/2026,Surfside Buslines,700,South,"Broadbeach South station, stop A",320860,1987,87
11/03/2026,Surfside Buslines,700,North,"Broadbeach South station, stop B",320861,0,2
11/03/2026,Surfside Buslines,700,North,"Broadbeach South station, stop C",320862,8,19
11/03/2026,Surfside Buslines,700,North,"Broadbeach South station, stop D",320863,0,22
11/03/2026,Surfside Buslines,700,South,"Broadbeach South station, stop D",320863,0,1
11/03/2026,Surfside Buslines,700,North,Bundall Rd at City of Gold Coast,300170,0,1
11/03/2026,Surfside Buslines,700,North,Burleigh Heads National Park,300178,62,17
11/03/2026,Surfside Buslines,700,South,Burleigh Heads National Park,300177,21,70
11/03/2026,Surfside Buslines,700,South,Burleigh Heads Primary School,300017,0,1
11/03/2026,Surfside Buslines,700,North,Burleigh Heads Primary School,300017,223,24
11/03/2026,Surfside Buslines,700,South,Cahill Street,300007,16,28
11/03/2026,Surfside Buslines,700,North,Cahill Street,300007,0,1
11/03/2026,Surfside Buslines,700,South,Christine Ave at Hibiscus Haven,300172,0,2
11/03/2026,Surfside Buslines,700,South,Christine Avenue,300365,1,0
11/03/2026,Surfside Buslines,700,North,Christine Avenue CLOSED until April 2026,300359,0,1
11/03/2026,Surfside Buslines,700,North,Coolangatta Central,300217,311,18
11/03/2026,Surfside Buslines,700,South,Coolangatta Central,300218,23,155
11/03/2026,Surfside Buslines,700,South,Coolangatta Central,300217,0,4
11/03/2026,Surfside Buslines,700,North,Coolangatta Central,300218,1,1
11/03/2026,Surfside Buslines,700,North,Crescent Avenue,300335,37,86
11/03/2026,Surfside Buslines,700,South,Currumbin Wildlife Sanctuary,300024,0,2
11/03/2026,Surfside Buslines,700,South,Currumbin Wildlife Sanctuary,300248,46,186
11/03/2026,Surfside Buslines,700,North,Currumbin Wildlife Sanctuary,300024,179,33
11/03/2026,Surfside Buslines,700,South,Ferny Ave at Ocean Avenue,300538,1,0
11/03/2026,Surfside Buslines,700,North,Ferny Ave at Ocean Avenue,300541,1,2
11/03/2026,Surfside Buslines,700,South,Ferny Ave at Palm Avenue,300539,7,0
11/03/2026,Surfside Buslines,700,North,Ferny Ave at Palm Avenue,300539,0,2
11/03/2026,Surfside Buslines,700,North,Ferny Ave at Palm Avenue,300540,3,0
11/03/2026,Surfside Buslines,700,North,"GCUH, platform 3",318946,0,9
11/03/2026,Surfside Buslines,700,South,"GCUH, platform 4",318945,5,0
11/03/2026,Surfside Buslines,700,South,Gold Coast Airport,300008,44,0
11/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Anzac Parade,300179,44,70
11/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Anzac Parade,300180,66,37
11/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Burleigh Heads,300018,154,393
11/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Burleigh Heads,321299,493,184
11/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Burleigh Heads,321299,0,2
11/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Burleigh Heads,300018,0,1
11/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Currumbin Hill,300242,5,16
11/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Currumbin Hill,300243,15,5
11/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Eighth Avenue,300428,0,1
11/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Eighth Avenue,300428,16,31
11/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Eighth Avenue,300414,40,15
11/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Fifteenth Avenue,300426,8,14
11/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Fifteenth Avenue,300416,27,23
11/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Florida Gardens station,319466,4,0
11/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Florida Gardens station,319467,1,0
11/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Fourth Avenue,300412,42,32
11/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Hythe Street,300368,2,3
11/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Hythe Street,318628,4,6
11/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Miami Hotel,300364,55,131
11/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Miami Hotel,300360,170,46
11/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Miami Hotel,300360,0,1
11/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Palm Beach Police Station,300431,50,24
11/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Palm Beach Police Station,300411,37,14
11/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at RACQ,300361,91,36
11/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Santa Monica Road,300362,291,109
11/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Santa Monica Road,300362,0,1
11/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Santa Monica Road,300366,92,167
11/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Tallebudgera Tourist Park,300421,26,66
11/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Tallebudgera Tourist Park,300434,63,16
11/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Tenth Avenue,300415,23,11
11/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Third Avenue,300174,8,6
11/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Third Avenue CLOSED until April 2026,300174,2,6
11/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Thirteenth Avenue,300427,16,12
11/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Thrower Drive,300433,75,14
11/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Thrower Drive,300433,0,1
11/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Thrower Drive,300432,58,21
11/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Twenty Fifth Avenue,300423,8,16
11/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Twenty Fifth Avenue,300419,24,15
11/03/2026,Surfside Buslines,700,North,Gold Coast Hwy at Twenty First Avenue,300418,12,20
11/03/2026,Surfside Buslines,700,South,Gold Coast Hwy at Twenty First Avenue,300424,20,11
11/03/2026,Surfside Buslines,700,South,Golden Four Dr at Archer Street,300130,37,52
11/03/2026,Surfside Buslines,700,North,Golden Four Dr at Bilinga Beach,300124,7,3
11/03/2026,Surfside Buslines,700,South,Golden Four Dr at Bilinga Beach,300132,1,5
11/03/2026,Surfside Buslines,700,South,Golden Four Dr at Bilinga Beach SLSC,300127,5,4
11/03/2026,Surfside Buslines,700,North,Golden Four Dr at Bilinga Beach SLSC,300125,3,4
11/03/2026,Surfside Buslines,700,North,Golden Four Dr at George Street,300122,45,30
11/03/2026,Surfside Buslines,700,South,Golden Four Dr at George Street,300129,20,46
11/03/2026,Surfside Buslines,700,North,Golden Four Dr at North Kirra Beach,300120,29,16
11/03/2026,Surfside Buslines,700,South,Golden Four Dr at North Kirra Beach,300131,21,12
11/03/2026,Surfside Buslines,700,South,Golden Four Dr at North Kirra Beach,300120,0,1
11/03/2026,Surfside Buslines,700,North,Golden Four Dr at Shell Street,300580,17,10
11/03/2026,Surfside Buslines,700,South,Golden Four Dr at Shell Street,300581,14,8
11/03/2026,Surfside Buslines,700,North,Golden Four Dr at Short Street,300578,10,12
11/03/2026,Surfside Buslines,700,South,Golden Four Dr at Short Street,300126,15,5
11/03/2026,Surfside Buslines,700,South,Golden Four Dr at Tugun Beach shops,300584,37,39
11/03/2026,Surfside Buslines,700,North,Golden Four Dr at Tugun Beach shops,300585,63,37
11/03/2026,Surfside Buslines,700,North,Golden Four Dr at Tugun Beach shops,300584,0,2
11/03/2026,Surfside Buslines,700,North,Golden Four Drive at St Monica's Catholic Church,300586,25,14
11/03/2026,Surfside Buslines,700,South,Golden Four Drive at St Monica's Catholic Church,300583,25,43
11/03/2026,Surfside Buslines,700,North,Griffith St at Coolangatta East,300216,104,8
11/03/2026,Surfside Buslines,700,South,Griffith St at Coolangatta East,300219,12,159
11/03/2026,Surfside Buslines,700,North,"Griffith University, platform 3",318944,0,2
11/03/2026,Surfside Buslines,700,South,"Griffith University, platform 4",318943,3,0
11/03/2026,Surfside Buslines,700,South,Johnston Street,300006,0,1
11/03/2026,Surfside Buslines,700,North,Johnston Street,300006,54,35
11/03/2026,Surfside Buslines,700,North,Lake St near Central Park Dr,301450,0,1
11/03/2026,Surfside Buslines,700,South,Main Beach station,319469,1,1
11/03/2026,Surfside Buslines,700,North,Main Beach station,319468,0,1
11/03/2026,Surfside Buslines,700,North,Marine Pde at Kirra Beach,300220,18,3
11/03/2026,Surfside Buslines,700,South,Marine Pde at Kirra Beach,300222,19,33
11/03/2026,Surfside Buslines,700,North,Marine Pde at Kirra Beach Hotel,300221,58,29
11/03/2026,Surfside Buslines,700,South,McLean St at Queen Elizabeth Park,300223,5,120
11/03/2026,Surfside Buslines,700,South,Mermaid Park,300337,94,49
11/03/2026,Surfside Buslines,700,South,Musgrave St at Coyne Street,300226,28,35
11/03/2026,Surfside Buslines,700,North,Musgrave St at Coyne Street,300225,47,39
11/03/2026,Surfside Buslines,700,North,Musgrave St at Kirra shops,300227,0,1
11/03/2026,Surfside Buslines,700,South,Musgrave St at Kirra shops,300227,34,74
11/03/2026,Surfside Buslines,700,North,Musgrave St at Kirra shops,300224,86,37
11/03/2026,Surfside Buslines,700,North,Nineteenth Avenue,300417,43,30
11/03/2026,Surfside Buslines,700,South,Nineteenth Avenue,300425,39,33
11/03/2026,Surfside Buslines,700,North,Nobby Beach shops,300340,0,2
11/03/2026,Surfside Buslines,700,North,Nobby Beach shops,300330,4,1
11/03/2026,Surfside Buslines,700,South,Nobby Beach shops,300340,87,163
11/03/2026,Surfside Buslines,700,South,Palm Beach,300429,78,111
11/03/2026,Surfside Buslines,700,North,Palm Beach,300413,114,45
11/03/2026,Surfside Buslines,700,North,Queen Street station (Southport),319474,0,4
11/03/2026,Surfside Buslines,700,South,Queen Street station (Southport),319473,7,2
11/03/2026,Surfside Buslines,700,North,Remembrance Dr at Markwell Avenue,300559,3,1
11/03/2026,Surfside Buslines,700,South,Remembrance Dr at Markwell Avenue,300556,7,0
11/03/2026,Surfside Buslines,700,North,Remembrance Drive at Surfers Paradise Bvd,300558,0,1
11/03/2026,Surfside Buslines,700,North,Robina station,320926,0,1
11/03/2026,Surfside Buslines,700,South,Scarborough St at White Street,300518,13,0
11/03/2026,Surfside Buslines,700,North,Scarborough St at White Street,300519,1,4
11/03/2026,Surfside Buslines,700,South,Second Avenue,300175,0,1
11/03/2026,Surfside Buslines,700,South,Southport Medical Precinct,300502,3,0
11/03/2026,Surfside Buslines,700,North,Southport Medical Precinct,300505,0,2
11/03/2026,Surfside Buslines,700,South,"Southport bus station, stop A",320927,15,0
11/03/2026,Surfside Buslines,700,North,"Southport bus station, stop B",320928,6,9
11/03/2026,Surfside Buslines,700,North,Surfers Paradise,300050,10,5
11/03/2026,Surfside Buslines,700,South,Surfers Paradise,300049,2,12
11/03/2026,Surfside Buslines,700,South,Surfers Paradise (bus),300049,28,12
11/03/2026,Surfside Buslines,700,North,Surfers Paradise (bus),300050,10,5
11/03/2026,Surfside Buslines,700,South,Tamborine Street,300344,68,107
11/03/2026,Surfside Buslines,700,North,Tamborine Street,300332,80,58
11/03/2026,Surfside Buslines,700,South,Teemangum St at Kropp Park,300589,5,6
11/03/2026,Surfside Buslines,700,North,Teemangum St at Kropp Park,300590,11,9
11/03/2026,Surfside Buslines,700,South,Thrower Dr near Luzon Pde,301180,0,1
11/03/2026,Surfside Buslines,700,North,Tweed St at George St,300183,8,9
11/03/2026,Surfside Buslines,700,North,Tweed St at George St (night closures 8th Feb-2nd Mar),300183,6,9
11/03/2026,Surfside Buslines,700,South,Tweed St at George Street,300182,44,34
11/03/2026,Surfside Buslines,700,North,Twenty Seventh Avenue,300420,60,33
11/03/2026,Surfside Buslines,700,South,Twenty Seventh Avenue,300422,21,31
11/03/2026,Surfside Buslines,700,North,Twin Towns Services Club,300052,164,8
11/03/2026,Surfside Buslines,700,South,Twin Towns Services Club,300052,0,1
11/03/2026,Surfside Buslines,700,North,West Burleigh Rd at Stanley Street,300184,0,1
11/03/2026,Surfside Buslines,700,South,Wharf St at Tweed Heads,300002,0,1
11/03/2026,Surfside Buslines,700,North,Wharf St at Tweed Heads,300002,252,9
11/03/2026,Surfside Buslines,700,South,Wharf St at Tweed Mall,300003,1,165
11/03/2026,Surfside Buslines,700,South,,,0,599
11/03/2026,Surfside Buslines,700,North,,,0,654
11/03/2026,Surfside Buslines,753,North,Bond University,319719,43,19
11/03/2026,Surfside Buslines,753,South,Bond University,319718,20,6
11/03/2026,Surfside Buslines,753,North,Broadbeach South station,320865,1,70
11/03/2026,Surfside Buslines,753,South,"Broadbeach South station, stop D",320863,65,2
11/03/2026,Surfside Buslines,753,North,Classic Way at Treetops Plaza,300197,28,11
11/03/2026,Surfside Buslines,753,South,Classic Way at Treetops Plaza,319288,12,30
11/03/2026,Surfside Buslines,753,South,Gold Coast Hwy at Burleigh Heads,300018,1,39
11/03/2026,Surfside Buslines,753,North,Gold Coast Hwy at Burleigh Heads,321299,29,0
11/03/2026,Surfside Buslines,753,North,Manly Dr near Pipers Pt,301288,1,2
11/03/2026,Surfside Buslines,753,South,Manly Dr near Pipers Pt,301286,1,1
11/03/2026,Surfside Buslines,753,North,Manly Dr near Sandringham Dr,301289,1,1
11/03/2026,Surfside Buslines,753,South,Manly Dr near Sandringham Dr,301287,0,1
11/03/2026,Surfside Buslines,753,North,Markeri St at Ron Penhaligon Way,300734,6,2
11/03/2026,Surfside Buslines,753,North,Markeri St near Allandale Ent,300956,13,1
11/03/2026,Surfside Buslines,753,North,Markeri St near Drayton Tce,300957,0,1
11/03/2026,Surfside Buslines,753,South,Markeri St near Drayton Tce,300963,0,2
11/03/2026,Surfside Buslines,753,South,Markeri St near Orpheus Rd,300961,6,5
11/03/2026,Surfside Buslines,753,South,Marymount Catholic College,300198,1,7
11/03/2026,Surfside Buslines,753,North,Nerang Broadbeach Rd at Rawle Court,300154,2,3
